SUCURSAL,STATUS_SOLICITUD,PRODUCTO,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,TIENE_CUENTA,TARGET_APROBADO,TARGET_PRODUCTO,FLAG_INGRESO_CERO,FLAG_SIN_SCORE_COMP,TIENE_TARJETAS,TIENE_LINEAS_REV,RATIO_SALDO_LINEA,RATIO_DEUDA_INGRESO,RATIO_PAGO_INGRESO,RATIO_REVOLVENTE_INGRESO,SCORE_COMBINADO,EDAD_GRUPO_ORD,SEGMENTO_ORD,ESCOLARIDAD_ORD,NIVEL_RIESGO_ORD,MESES_VENCIDOS_ORD,VIVIENDA_ORD,CLIENTE_BANCO_BIN,COMPROBANTE_INGRESOS_DECLARACION ANUAL,COMPROBANTE_INGRESOS_INVERSIONES,COMPROBANTE_INGRESOS_RECIBO DE NOMINA,COMPROBANTE_INGRESOS_SIN COMPROBANTE,TIPO_CTE_BUENO,TIPO_CTE_MALO,TIPO_CTE_REGULAR,SCORE_CLIENTE_STD,SCORE_COMPORTAMIENTO_STD,SUMA_LINEAS_REVOLVENTES_STD,SUMA_SALDOS_TARJETAS_STD,SUMA_PAGO_MIN_TARJETAS_STD,SOLICITUDES_RECHAZADAS_STD,INGRESO_INFERIDO_STD,RATIO_DEUDA_INGRESO_STD,RATIO_PAGO_INGRESO_STD,RATIO_REVOLVENTE_INGRESO_STD,EDAD_MM,CAPACIDAD_PAGO_TOTAL_MM,CAPACIDAD_TC_MM
211,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,1,33017.0,42.0,79823.9599999994,INVERSIONES,MEDIO_A,CLIENTE_BANCO,0,BAJO,0.58,0,288,731,3949,1320,0,58,PROPIA,LICENCIATURA,1,1,2.0,0,0,1,0,0.21859772245762846,0.04947136173149052,0.016536388322503794,0.0,0.9324026516961299,3,2,3,0,2,3,1,0,1,0,0,1,0,0,2.4232119822834823,1.4152483867877286,-0.29941340349477835,0.011766308398002308,0.33220828083728154,-1.0863226406669884,4.731764911816721,-0.06232926806951757,0.3948251588498057,-0.24612184934300496,0.9428571428571427,0.48333333333333334,0.5904761904761905
124,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,0,106920.0,46.0,51047.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,233000,BAJO,0.54,0,227,741,27853,2920,0,46,PROPIA,POSGRADO,1,1,2.0,0,0,1,1,0.7078919491525467,0.5456344153427234,0.05720218622054185,4.564421023762415,0.7919792164357382,2,2,4,0,1,3,1,0,0,1,0,1,0,0,1.4300521801456054,1.4441652021551479,6.531596351388219,1.7908222810091035,0.881439296762043,-1.0863226406669884,2.847944638577093,1.5342114994336684,1.6477079712471245,3.470478312668003,0.6,0.45000000000000007,0.6285714285714287
165,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,1,163931.0,3.0,34636.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,50000,BAJO,0.97,0,243,733,1168,630,0,42,HIPOTECA,LICENCIATURA,1,1,2.0,0,0,1,1,1.0853482521186508,0.03372213881510567,0.01818916734033953,1.4435847095507564,0.8254718107978978,1,2,3,0,2,2,1,0,0,1,0,1,0,0,1.690553111853901,1.4210317498612126,1.1664685181539336,-0.19520970648785246,0.0953524052197281,-1.0863226406669884,1.7736346869999924,-0.1130067142426975,0.44574604399582707,0.9293234343986866,0.48571428571428565,0.8083333333333333,0.21904761904761907
138,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,1,77280.0,54.0,59155.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,325504,BAJO,0.46,0,210,737,32108,4080,0,58,RENTA,POSGRADO,1,1,2.0,0,0,1,1,0.5116525423728845,0.5427774490744653,0.06897134646268278,5.502561068379681,0.7486293597706641,3,2,4,0,2,1,1,0,0,1,0,1,0,0,1.1532699402055415,1.4325984760081802,9.243595176992068,2.107500793536724,1.2796317833074953,-1.0863226406669884,3.378716991717495,1.5250184265406808,2.0103069941582095,4.234363025244209,0.9428571428571427,0.38333333333333336,0.7047619047619048
125,APROBADA,CREDITO_AUTO,APROBADO,REGULAR,151039.99999999907,1,111520.0,32.0,79823.9599999994,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,89000,MEDIO,0.68,0,216,681,26220,1120,0,58,HIPOTECA,LICENCIATURA,1,1,2.0,0,0,1,1,0.7383474576271232,0.3284728044060981,0.01403087494030625,1.1149534550779074,0.7282698279980888,3,2,3,1,2,2,1,0,0,1,0,0,0,1,1.2509577895961523,1.270664309950632,2.309856417039929,1.669286203228233,0.2635544038466863,-1.0863226406669884,4.731764911816721,0.8354344291267577,0.3176321658423274,0.6617339707499349,0.9428571428571427,0.5666666666666668,0.49523809523809526
126,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,2,97651.0,37.0,29134.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,30000,BAJO,0.63,0,238,737,0,0,0,40,FAMILIARES,POSGRADO,1,1,2.0,0,0,0,1,0.6465240995762752,0.0,0.0,1.0297247202581177,0.8159370520783564,1,4,4,0,3,0,1,0,0,1,0,1,0,0,1.6091465706950587,1.4325984760081802,0.5801157494944488,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.4134583812552353,-0.22151694892031418,-0.11464859499955123,0.5923360935624093,0.4285714285714285,0.525,0.5428571428571429
101,APROBADA,CREDITO_AUTO,APROBADO,REGULAR,151039.99999999907,1,59670.0,61.0,37505.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,104900,BAJO,0.39,0,197,754,7300,1320,0,59,PROPIA,LICENCIATURA,1,1,2.0,0,0,1,1,0.39506091101695157,0.19464071457139048,0.03519530729236102,2.7969604052792962,0.7279383659818442,3,4,3,0,2,3,1,0,0,1,0,0,0,1,0.9416129331925513,1.4817570621327931,2.7760068681242194,0.2611645917070635,0.33220828083728154,-1.0863226406669884,1.9614474498465406,0.40479295780777735,0.9696924941437791,2.0313156265782544,0.9714285714285714,0.325,0.7714285714285715
174,APROBADA,CREDITO_AUTO,APROBADO,BUENO,151039.99999999907,1,123120.0,19.0,66840.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,18500,BAJO,0.81,0,210,707,0,0,0,57,RENTA,PREPARATORIA,1,1,2.0,0,0,0,1,0.8151483050847508,0.0,0.0,0.2767803710353082,0.7299958193979934,3,2,2,0,2,1,1,0,0,1,0,1,0,0,1.1532699402055415,1.3458480299059223,0.24296290751524505,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,3.8817985819843903,-0.22151694892031418,-0.11464859499955123,-0.02075219863024946,0.9142857142857143,0.675,0.37142857142857144
106,APROBADA,TARJETA_ORO,APROBADO,BUENO,150000.0,1,123000.0,18.0,44968.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,189500,BAJO,0.82,0,297,740,138509,560,0,57,RENTA,LICENCIATURA,1,1,1.0,0,0,1,1,0.82,3.080168119551681,0.012453300124533,4.214107809998221,0.9596273291925466,3,4,3,0,2,1,1,0,0,1,0,1,0,0,2.5697437563693986,1.441273520618406,5.25627907955384,10.026398657567587,0.07132354827301977,-1.0863226406669884,2.4499962993145745,9.689769145108503,0.2690282659038848,3.1852342170307875,0.9142857142857143,0.6833333333333333,0.36190476190476195
112,APROBADA,TARJETA_ORO,APROBADO,REGULAR,150000.0,0,31500.0,79.0,28673.0,INVERSIONES,ALTO_A,NO_CLIENTE,0,BAJO,0.21,0,206,789,0,0,0,43,HIPOTECA,POSGRADO,1,1,1.0,0,0,0,0,0.21,0.0,0.0,0.0,0.7713121118012423,1,4,4,0,1,2,0,0,1,0,0,0,0,1,1.0881447072784676,1.5829659159187606,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.3832800321188605,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5142857142857141,0.175,0.942857142857143
124,APROBADA,TARJETA_ORO,APROBADO,REGULAR,150000.0,0,30000.0,80.0,41236.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,161500,BAJO,0.2,0,271,741,2577,0,0,36,FAMILIARES,PREPARATORIA,1,1,1.0,0,0,1,1,0.2,0.06249393733630808,0.0,3.9164807449801144,0.8977484472049689,1,2,2,0,1,0,1,0,0,1,0,0,0,1,2.146429742343418,1.4441652021551479,4.435385203430561,-0.0903448359469789,-0.12090730730064678,-1.0863226406669884,2.2056891431823615,-0.02042555778786795,-0.11464859499955123,2.9428900528297923,0.31428571428571417,0.16666666666666669,0.9523809523809524
133,APROBADA,TARJETA_ORO,APROBADO,BUENO,149000.0,1,143040.0,4.0,20447.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,0.96,0,237,724,0,0,0,58,HIPOTECA,LICENCIATURA,1,1,1.0,0,0,0,0,0.96,0.0,0.0,0.0,0.8054586717630197,3,3,3,0,2,2,1,0,0,1,0,1,0,0,1.5928652624632902,1.3950066160305352,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.8447830690042891,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.9428571428571427,0.8,0.2285714285714286
199,APROBADA,TARJETA_ORO,APROBADO,REGULAR,144000.0,1,33120.0,77.0,37323.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,165000,BAJO,0.23,0,242,750,23300,2070,0,42,FAMILIARES,POSGRADO,1,1,1.0,0,0,1,1,0.23,0.6242799346247622,0.05546177959971063,4.420866489832007,0.8336269708552317,1,2,4,0,2,0,1,0,0,1,0,0,0,1,1.6742718036221327,1.4701903359858253,4.537996937945971,1.4519651088497014,0.5896603195520135,-1.0863226406669884,1.9495332209033298,1.7872750373197757,1.5940873452043454,3.353588393599279,0.48571428571428565,0.19166666666666668,0.9238095238095239
134,APROBADA,TARJETA_ORO,APROBADO,REGULAR,143000.0,3,168740.0,-18.0,20976.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,75000,ALTO,1.18,0,253,603,7775,940,0,46,FAMILIARES,LICENCIATURA,1,1,1.0,0,0,1,1,1.18,0.37066170861937453,0.04481311975591152,3.5755148741418763,0.7687649307214525,2,4,3,2,4,0,1,0,0,1,0,0,0,1,1.8533661941715858,1.0451131500847615,1.8994094789782896,0.29651648205973563,0.20176591455515064,-1.0863226406669884,0.87941288829527,0.9711888046743566,1.2660101013540508,2.66525707283071,0.6,0.9833333333333333,0.019047619047619063
167,APROBADA,TARJETA_ORO,APROBADO,REGULAR,143000.0,1,42900.0,70.0,52094.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,10500,BAJO,0.3,0,245,757,0,0,0,58,FAMILIARES,LICENCIATURA,1,1,1.0,0,0,0,1,0.3,0.0,0.0,0.20155872077398548,0.8451863354037268,3,2,3,0,2,0,1,0,0,1,0,0,0,1,1.723115728317438,1.4904321067430188,0.008421800051451149,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,2.9164841863987507,-0.22151694892031418,-0.11464859499955123,-0.08200176261493228,0.9428571428571427,0.25,0.8571428571428572
125,APROBADA,TARJETA_ORO,APROBADO,REGULAR,142000.0,0,46860.0,67.0,53141.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,181000,BAJO,0.33,0,226,727,32125,1210,0,50,RENTA,SECUNDARIA,1,1,1.0,0,0,1,1,0.33,0.6045238140042528,0.022769612916580417,3.406033006529798,0.780879718107979,2,2,1,0,1,1,1,0,0,1,0,0,0,1,1.413770871913837,1.403681660640761,5.007079152873559,2.108766019086188,0.29444864849245417,-1.0863226406669884,2.9850237342204085,1.723704298328259,0.5868661457083871,2.5272557067547647,0.7142857142857143,0.275,0.8285714285714286
157,APROBADA,TARJETA_ORO,APROBADO,REGULAR,142000.0,0,41180.0,71.0,56573.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,58000,BAJO,0.29,0,234,740,642,222,0,29,HIPOTECA,LICENCIATURA,1,1,1.0,0,0,1,1,0.29,0.011348169621550917,0.003924133420536298,1.0252240468067806,0.8081850215002389,0,2,3,0,1,2,1,0,0,1,0,0,0,1,1.5440213377679848,1.441273520618406,1.4010096256177276,-0.23435727348891666,-0.0447015038410861,-1.0863226406669884,3.209692051435241,-0.18500109933119221,0.006251020162826457,0.5886714001453657,0.11428571428571421,0.24166666666666667,0.8666666666666667
166,APROBADA,TARJETA_ORO,APROBADO,BUENO,140000.0,1,131600.0,6.0,52600.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,72000,BAJO,0.94,0,194,744,12488,0,0,38,PROPIA,PREPARATORIA,1,1,1.0,0,0,1,1,0.94,0.23741444866920153,0.0,1.3688212927756653,0.7145156473960821,1,2,2,0,2,3,1,0,0,1,0,1,0,0,0.8927690084972459,1.4528402467653738,1.811456563679367,0.6472816593905639,-0.12090730730064678,-1.0863226406669884,2.9496083613727326,0.5424291839807259,-0.11464859499955123,0.8684469890724935,0.37142857142857133,0.7833333333333333,0.24761904761904763
107,APROBADA,TARJETA_ORO,APROBADO,BUENO,138000.0,2,78660.0,43.0,11582.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,27500,BAJO,0.57,0,231,750,2679,350,0,54,RENTA,POSGRADO,1,1,1.0,0,0,1,1,0.57,0.23130720082887238,0.030219305819374893,2.37437402866517,0.807184663162924,2,2,4,0,3,1,1,0,0,1,0,1,0,0,1.4951774130726794,1.4701903359858253,0.5068216534120132,-0.08275348265019458,-0.0007630225671051777,-1.0863226406669884,0.26445537899569727,0.5227774382826852,0.816385611155782,1.6872227859723532,0.8285714285714284,0.475,0.6000000000000001
130,APROBADA,TARJETA_ORO,APROBADO,BUENO,138000.0,2,154560.0,-12.0,69023.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,18000,BAJO,1.12,0,224,757,255,0,0,27,HIPOTECA,POSGRADO,1,1,1.0,0,0,1,1,1.12,0.0036944207003462614,0.0,0.2607826376715008,0.7947055661729575,0,2,4,0,3,2,1,0,0,1,0,1,0,0,1.3812082554503,1.4904321067430188,0.22830408829875792,-0.2631597609973042,-0.12090730730064678,-1.0863226406669884,4.0247038665065284,-0.20962913660240615,-0.11464859499955123,-0.03377842432288409,0.05714285714285705,0.9333333333333335,0.0761904761904762
142,APROBADA,TARJETA_ORO,APROBADO,REGULAR,134000.0,0,28140.0,79.0,74181.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,0,MEDIO,0.21,0,237,667,74343,6880,0,50,FAMILIARES,PREPARATORIA,1,1,1.0,0,0,1,0,0.21,1.0021838476159664,0.09274612097437349,0.0,0.7700549450549451,2,2,2,1,1,0,1,0,1,0,0,0,0,1,1.5928652624632902,1.2301807684362451,-0.29941340349477835,5.25084203363168,2.240786061175828,-1.0863226406669884,4.3623609702926895,3.0032845706740647,2.74279001168081,-0.24612184934300496,0.7142857142857143,0.175,0.942857142857143
124,APROBADA,TARJETA_ORO,APROBADO,BUENO,131000.0,1,111350.0,15.0,17127.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,37500,BAJO,0.85,0,253,772,4486,122,0,44,HIPOTECA,LICENCIATURA,1,1,1.0,0,0,1,1,0.85,0.2619256145267706,0.007123255678168973,2.189525310912594,0.8737338748208313,1,3,3,0,2,2,1,0,0,1,0,1,0,0,1.8533661941715858,1.533807329794148,0.7999980377417556,0.05173255075460209,-0.0790284423363837,-1.0863226406669884,0.6274465849852789,0.6213005857624955,0.10481358375484832,1.5367088936801703,0.5428571428571428,0.7083333333333334,0.33333333333333337
159,APROBADA,TARJETA_ORO,APROBADO,BUENO,130000.0,2,130000.0,0.0,34524.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,55000,BAJO,1.0,0,283,767,3528,690,0,29,FAMILIARES,POSGRADO,1,1,1.0,0,0,1,1,1.0,0.10218978102189781,0.019986096628432395,1.5930946587880894,0.9427436693741041,0,2,4,0,3,0,1,0,0,1,0,1,0,0,2.34180544112464,1.5193489221104381,1.3130567103188047,-0.019566630209313353,0.11594856831690666,-1.0863226406669884,1.7663028538041703,0.10730671143936887,0.5011080911340566,1.0510625769240833,0.11428571428571421,0.8333333333333334,0.1904761904761905
137,APROBADA,TARJETA_ORO,APROBADO,BUENO,127000.0,1,127000.0,0.0,23896.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,BAJO,1.0,0,248,720,0,0,0,51,PROPIA,POSGRADO,1,1,1.0,0,0,0,0,1.0,0.0,0.0,0.0,0.8294165074056379,2,1,4,0,2,3,0,0,0,1,0,1,0,0,1.7719596530127435,1.3834398898835674,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.0705642537577729,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7428571428571428,0.8333333333333334,0.1904761904761905
175,APROBADA,TARJETA_ORO,APROBADO,REGULAR,125000.0,0,45000.0,64.0,2617.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,13500,BAJO,0.36,0,227,723,1100,192,0,31,PROPIA,PREPARATORIA,1,1,1.0,0,0,1,1,0.36,0.4203286205578907,0.07336645013374092,5.158578525028659,0.7807990922121357,0,2,2,0,1,3,1,0,0,1,0,0,0,1,1.4300521801456054,1.3921149344937933,0.09637471535037387,-0.20027060868570867,-0.054999585389675386,-1.0863226406669884,-0.3224185906520214,1.131005721973409,2.1457168504207065,3.9542737062064233,0.17142857142857137,0.3,0.8
197,APROBADA,CLASICA,APROBADO,BUENO,123000.0,1,81180.0,34.0,37861.0,RECIBO DE NOMINA,ALTO_A,NO_CLIENTE,0,BAJO,0.66,0,214,754,0,0,0,28,FAMILIARES,LICENCIATURA,1,1,0.0,0,0,0,0,0.66,0.0,0.0,0.0,0.7688037505972288,0,4,3,0,2,0,0,0,0,1,0,1,0,0,1.2183951731326155,1.4817570621327931,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.984752205361832,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.08571428571428563,0.55,0.5142857142857143
178,APROBADA,CLASICA,APROBADO,REGULAR,112000.0,2,117600.0,-5.0,26035.0,DECLARACION ANUAL,MEDIO_B,NO_CLIENTE,0,MEDIO,1.05,0,242,695,0,0,0,47,RENTA,PREPARATORIA,1,1,0.0,0,0,0,0,1.05,0.0,0.0,0.0,0.7994654801720019,2,1,2,1,3,1,0,1,0,0,0,0,0,1,1.6742718036221327,1.3111478514650192,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.2105891752386952,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.6285714285714284,0.8750000000000001,0.14285714285714288
101,APROBADA,CLASICA,APROBADO,BUENO,111000.0,0,111000.0,0.0,27926.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,1.0,0,219,710,0,0,0,49,HIPOTECA,LICENCIATURA,1,1,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.7534937888198758,2,3,3,0,1,2,1,0,0,1,0,1,0,0,1.2998017142914577,1.354523074516148,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.3343793232145833,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.6857142857142856,0.8333333333333334,0.1904761904761905
146,APROBADA,CLASICA,APROBADO,BUENO,107200.0,0,13400.0,0.0,27926.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,1.0,0,219,710,0,0,0,49,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,0,0.125,0.0,0.0,0.0,0.7534937888198758,2,3,3,0,1,3,1,0,0,1,0,1,0,0,1.2998017142914577,1.354523074516148,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.3343793232145833,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.6857142857142856,0.8333333333333334,0.1904761904761905
104,APROBADA,CLASICA,APROBADO,BUENO,107000.0,1,77040.0,28.0,6641.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,15300,BAJO,0.72,0,249,723,9801,250,0,32,RENTA,LICENCIATURA,1,1,0.0,0,0,1,1,0.72,1.4758319530191237,0.03764493299201927,2.3038698991115796,0.8336837075967511,0,4,3,0,2,1,1,0,0,1,0,1,0,0,1.788240961244512,1.3921149344937933,0.1491464645297275,0.44730159754292215,-0.03508996106240277,-1.0863226406669884,-0.05899629797355849,4.52737731442621,1.04516362946009,1.629814484249712,0.19999999999999996,0.6,0.4571428571428572
130,APROBADA,CLASICA,APROBADO,BUENO,106100.0,1,17683.0,0.0,27926.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,1.0,0,219,710,0,0,0,49,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,0,0.16666352497643733,0.0,0.0,0.0,0.7534937888198758,2,3,3,0,2,3,1,0,0,1,0,1,0,0,1.2998017142914577,1.354523074516148,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.3343793232145833,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.6857142857142856,0.8333333333333334,0.1904761904761905
104,APROBADA,CLASICA,APROBADO,REGULAR,106000.0,0,36040.0,66.0,54855.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,38000,BAJO,0.34,0,244,727,1612,0,0,36,HIPOTECA,LICENCIATURA,1,1,0.0,0,0,1,1,0.34,0.029386564579345548,0.0,0.6927353933096345,0.8241489488772098,1,2,3,0,1,2,1,0,0,1,0,0,0,1,1.7068344200856695,1.403681660640761,0.8146568569582427,-0.16216499213714425,-0.12090730730064678,-1.0863226406669884,3.0972269672350423,-0.12695761398734304,-0.11464859499955123,0.3179410321488317,0.31428571428571417,0.2833333333333334,0.8190476190476191
186,APROBADA,CLASICA,APROBADO,BUENO,104000.0,0,46800.0,55.0,38630.0,INVERSIONES,ALTO_B,CLIENTE_BANCO,7200,BAJO,0.45,0,202,756,0,0,0,27,PROPIA,PREPARATORIA,1,1,0.0,0,0,0,1,0.45,0.0,0.0,0.18638363965829666,0.7411998327759197,0,3,2,0,1,3,1,0,1,0,0,1,0,0,1.0230194743513936,1.487540425206277,-0.08832640677736384,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,2.035093095786717,-0.22151694892031418,-0.11464859499955123,-0.09435814004801346,0.05714285714285705,0.375,0.7142857142857143
186,APROBADA,CLASICA,APROBADO,REGULAR,104000.0,1,23920.0,77.0,65236.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,94500,BAJO,0.23,0,222,714,22236,1610,0,32,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.23,0.3408547427800601,0.02467962474707217,1.4485866699368446,0.7631897993311036,0,2,3,0,2,3,1,0,0,1,0,0,0,1,1.3486456389867632,1.366089800663116,2.471103428421287,1.3727768744597162,0.4317564024736445,-1.0863226406669884,3.7767962565727964,0.8752767133332554,0.6457121813843306,0.9333963029365642,0.19999999999999996,0.19166666666666668,0.9238095238095239
132,APROBADA,CLASICA,APROBADO,BUENO,102000.0,2,114240.0,-12.0,5120.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,146000,BAJO,1.12,0,252,740,5706,1200,0,42,FAMILIARES,LICENCIATURA,1,1,0.0,0,0,1,1,1.12,1.114453125,0.234375,28.515625,0.8514542522694697,1,2,3,0,3,0,1,0,0,1,0,1,0,0,1.8370848859398174,1.441273520618406,3.980961807719461,0.14253109018672824,0.2910159546429244,-1.0863226406669884,-0.1585652112846773,3.364541776298605,7.106269826222147,22.972852899722916,0.48571428571428565,0.9333333333333335,0.0761904761904762
192,APROBADA,CLASICA,APROBADO,REGULAR,101000.0,0,16160.0,84.0,54834.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,15800,BAJO,0.16,0,231,740,774,0,0,34,HIPOTECA,POSGRADO,1,1,0.0,0,0,1,1,0.16,0.014115329904803589,0.0,0.2881423934055513,0.8009734830387004,0,2,4,0,1,2,1,0,0,1,0,0,0,1,1.4951774130726794,1.441273520618406,0.1638052837462146,-0.22453316922248992,-0.12090730730064678,-1.0863226406669884,3.0958522485108255,-0.17609700183688307,-0.11464859499955123,-0.011500621275273149,0.2571428571428571,0.13333333333333333,0.9904761904761905
106,APROBADA,CLASICA,APROBADO,BUENO,100000.0,0,56000.0,44.0,45891.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,100000,BAJO,0.56,0,205,744,5013,0,0,56,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.56,0.1092371053147676,0.0,2.179076507376174,0.7409579550883898,3,4,3,0,1,3,1,0,1,0,0,1,0,0,1.071863399046699,1.4528402467653738,2.6323504398026456,0.09095454278798773,-0.12090730730064678,-1.0863226406669884,2.5104184603837147,0.1299834110716598,-0.11464859499955123,1.5282009088308084,0.8857142857142856,0.46666666666666673,0.6095238095238096
106,APROBADA,CLASICA,APROBADO,BUENO,100000.0,2,59000.0,41.0,29549.0,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,0.59,0,224,741,0,0,0,52,HIPOTECA,LICENCIATURA,1,1,0.0,0,0,0,0,0.59,0.0,0.0,0.0,0.7847676779741997,2,3,3,0,3,2,1,0,0,1,0,1,0,0,1.3812082554503,1.4441652021551479,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.4406254417576114,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7714285714285715,0.49166666666666664,0.580952380952381
118,APROBADA,CREDITO_AUTO,APROBADO,REGULAR,100000.0,2,55000.0,45.0,15246.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,5600,MEDIO,0.55,0,238,690,5007,350,0,37,HIPOTECA,PREPARATORIA,1,1,2.0,0,0,1,1,0.55,0.3284140102321921,0.02295684113865932,0.3673094582185491,0.7867445054945055,1,2,2,1,3,2,1,0,0,1,0,0,0,1,1.6091465706950587,1.2966894437813095,-0.13523462827012261,0.09050799259405924,-0.0007630225671051777,-1.0863226406669884,0.5043110649733037,0.8352452427396427,0.5926345071709243,0.05296151409264044,0.34285714285714286,0.45833333333333337,0.6190476190476191
132,APROBADA,CREDITO_AUTO,APROBADO,REGULAR,100000.0,1,105000.0,-5.0,36481.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,33000,MEDIO,1.05,0,240,683,3282,420,0,57,PROPIA,PREPARATORIA,1,1,2.0,0,0,1,1,1.05,0.0899646391272169,0.011512842301471999,0.9045804665442285,0.7872043717152413,3,2,2,1,2,3,1,0,0,1,0,0,0,1,1.6417091871585956,1.276447673024116,0.6680686647933715,-0.037875188160381414,0.02326583437960314,-1.0863226406669884,1.894413546341882,0.06796896292844803,0.2400534639031456,0.4904368272137499,0.9142857142857143,0.8750000000000001,0.14285714285714288
